,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
27,2007-02-23 09:03:42,1172201622.0,aa,34.75,1.4302393461763048,1451.189941,28.48757054891509,-27.057331202738787,0.494,13.54,0.99,2.07,7.40,13.60,7.54,15.43,34.959,N/A,N/A,N/A,1.05,1.22,6.662,1.22,N/A,6.662,N/A,2.57,60.30,20.00,506000000.0,0.582,N/A,1.258,16.798,N/A,1.62,0.06,80.30,14360000.0,2.4,1.70,17750000.0,Underperforms
28,2007-05-16 21:12:47,1179330167.0,aa,39.04,13.952130764740225,1514.140015,34.06113596969029,-20.109005204950066,0.494,15.21,1.10,2.22,7.40,13.60,7.54,15.43,34.959,N/A,N/A,N/A,1.12,1.21,6.637,1.21,N/A,6.637,N/A,2.57,60.30,20.00,506000000.0,0.582,N/A,1.258,17.684,N/A,1.36,0.06,80.30,13620000.0,1.2,1.60,12620000.0,Underperforms
29,2007-06-22 06:39:12,1182474552.0,aa,40.34,17.746643315820215,1502.560059,33.03585294403891,-15.289209628218693,0.503,15.34,1.12,2.28,7.38,13.66,7.55,15.13,35.896,N/A,N/A,N/A,1.28,1.36,7.472,1.36,N/A,7.472,N/A,2.63,8.90,11.20,420000000.0,0.483,N/A,1.338,17.684,N/A,1.41,0.06,80.90,16800000.0,1.2,1.90,15370000.0,Underperforms
30,2007-10-11 20:57:59,1192116479.0,aa,38.08,11.150029188558088,1554.410034,37.626621617766915,-26.47659242920883,0.47,14.70,1.09,2.04,7.23,13.33,6.91,14.00,36.164,N/A,N/A,N/A,0.98,1.31,7.512,1.31,N/A,7.512,N/A,2.59,3.90,3.50,N/A,1.321,N/A,1.353,18.978001,N/A,1.48,0.09,78.10,19800000.0,1.4,2.20,15740000.0,Underperforms
31,2008-01-23 16:05:53,1201084553.0,aa,28.04,-18.155283129013426,1338.599976,18.518916093476445,-36.674199222489875,0.499,9.51,0.77,1.49,8.34,11.42,5.78,16.78,35.721,N/A,N/A,N/A,0.95,1.02,6.567,1.02,N/A,6.567,N/A,2.95,76.00,5.80,483000000.0,0.584,N/A,1.128,19.291,N/A,1.69,0.22,78.40,13610000.0,1.6,1.60,21040000.0,Underperforms
32,2008-10-28 00:52:22,1225135342.0,aa,9.04,-73.61354349095154,940.51001,-16.727753653967874,-56.88578983698367,0.672,4.28,0.25,0.50,5.91,9.27,4.39,11.25,36.161,N/A,N/A,N/A,0.42,0.57,4.207,0.57,N/A,4.207,N/A,2.11,51.70,2.10,831000000.0,1.038,N/A,1.316,18.754999,N/A,1.71,0.25,82.80,17010000.0,2.10,2.10,18720000.0,Underperforms
33,2008-12-05 01:03:15,1228419195.0,aa,8.06,-76.47402218330413,876.070007,-22.433236580571755,-54.04078560273237,0.672,3.81,0.25,0.50,5.91,9.12,4.32,11.25,36.138,N/A,N/A,N/A,0.35,0.57,4.231,0.57,N/A,4.231,N/A,2.11,51.70,2.10,831000000.0,1.038,N/A,1.316,18.754999,N/A,2.1,0.25,80.20,47220000.0,5.90,5.90,38210000.0,Underperforms
34,2008-12-06 09:33:46,1228536226.0,aa,8.15,-76.21132516053707,870.73999,-22.905153395845776,-53.3061717646913,0.672,3.86,0.22,0.43,5.91,9.12,4.32,11.25,36.138,N/A,N/A,N/A,0.31,0.54,4.001,0.54,N/A,4.001,N/A,2.11,51.70,2.10,831000000.0,1.038,N/A,1.316,18.754999,N/A,2.1,0.25,80.20,47220000.0,5.90,5.90,38210000.0,Underperforms
35,2008-12-18 10:54:07,1229577847.0,aa,10.35,-69.78984238178634,885.2800289999999,-21.617786226315168,-48.172056155471175,0.672,4.90,0.28,0.55,5.91,9.12,4.32,11.25,36.138,N/A,N/A,N/A,0.33,0.60,4.445,0.60,N/A,4.445,N/A,2.11,51.70,2.10,831000000.0,1.038,N/A,1.316,18.754999,N/A,2.1,0.25,80.50,61000000.0,1.9,7.60,47220000.0,Underperforms
36,2009-03-09 18:17:50,1236602870.0,aa,5.49,-83.97548161120841,676.530029,-40.10039804321035,-43.87508356799806,N/A,N/A,0.16,0.36,0.28,7.73,3.39,1.65,33.211,N/A,N/A,N/A,N/A,0.53,4.308,0.53,N/A,4.308,227000000.0,0.093,N/A,21.10,762000000.0,0.95,N/A,1.12,14.594,N/A,2.18,0.17,74.80,75380000.0,9.40,9.40,72960000.0,Underperforms
37,2011-09-03 09:21:23,1315021883.0,aa,12.04,-64.85697606538237,1218.890015,7.919861052620579,-72.77683711800294,48.26,13.78,0.57,0.85,4.04,8.20,3.05,6.55,22.58,N/A,N/A,8.60,0.28,0.89,6.18,0.89,N/A,6.18,949000000.0,0.87,136.80,27.00,N/A,1.19,N/A,1.36,14.66,N/A,2.28,0.09,59.60,53730000.0,1.90,5.10,59140000.0,Underperforms
38,2011-11-02 22:04:47,1320251687.0,aa,10.7,-68.76824284880327,1237.900024,9.602996942357994,-78.37123979116126,50.93,11.23,0.45,0.74,4.31,8.64,3.41,7.22,23.44,N/A,N/A,10.39,0.34,0.78,5.29,0.78,N/A,5.29,N/A,0.95,182.00,21.40,N/A,1.25,N/A,1.36,13.97,N/A,2.01,0.09,59.60,61460000.0,1.50,5.80,63780000.0,Underperforms
39,2011-11-05 21:29:24,1320508764.0,aa,10.93,-68.09690601284296,1237.900024,9.602996942357994,-77.69990295520095,50.93,11.47,0.47,0.78,4.31,8.64,3.41,7.22,23.44,N/A,N/A,10.61,0.34,0.80,5.45,0.80,N/A,5.45,N/A,0.95,182.00,21.40,N/A,1.25,N/A,1.36,13.97,N/A,2.01,0.09,59.60,61460000.0,1.50,5.80,63780000.0,Underperforms
40,2012-01-02 19:42:06,1325513526.0,aa,8.65,-74.75189725627554,1257.599976,11.347220011232087,-86.09911726750762,50.93,9.08,0.37,0.62,4.31,8.64,3.41,7.22,23.44,N/A,N/A,9.83,0.47,0.70,4.78,0.70,N/A,4.78,N/A,0.95,182.00,21.40,N/A,1.25,N/A,1.36,13.97,N/A,2.10,0.09,59.60,56860000.0,2.00,5.40,66180000.00000001,Underperforms
41,2012-03-09 07:34:06,1331258646.0,aa,9.77,-71.48277875072971,1370.869995,21.37608607910918,-92.8588648298389,54.50,17.76,0.41,0.74,2.45,7.16,2.81,4.71,23.52,N/A,N/A,10.18,0.91,0.72,5.48,0.72,N/A,5.48,612000000.0,0.55,N/A,6.00,N/A,1.82,N/A,1.28,12.96,N/A,2.06,0.06,63.40,76870000.0,3.10,N/A,75540000.0,Underperforms
42,2012-03-19 02:24:48,1332104088.0,aa,10.54,-69.23525977816696,1409.75,24.81850064128376,-94.05376041945073,54.50,19.16,0.44,0.80,2.45,7.16,2.81,4.71,23.52,N/A,N/A,10.98,1.07,0.75,5.73,0.75,N/A,5.73,612000000.0,0.55,N/A,6.00,N/A,1.82,N/A,1.28,12.96,N/A,2.06,0.06,63.40,71470000.0,3.10,N/A,76870000.0,Underperforms
43,2012-05-19 11:51:52,1337408512.0,aa,8.43,-75.3940455341506,1324.800049,17.297078039141155,-92.69112357329176,55.28,23.10,0.36,0.64,1.59,5.79,2.23,3.00,23.48,N/A,N/A,8.60,1.16,0.68,5.80,0.68,N/A,5.80,398000000.0,0.37,69.50,0.80,N/A,1.65,N/A,1.25,13.21,N/A,1.96,0.06,63.40,72310000.0,2.70,6.80,71660000.0,Underperforms
44,2012-07-29 16:51:57,1343560917.0,aa,8.45,-75.33566841798014,1360.02002,20.415435175406095,-95.75110359338623,56.42,126.12,0.36,0.64,0.30,3.85,1.45,0.77,22.89,N/A,N/A,11.42,2.51,0.69,7.00,0.69,N/A,7.00,69000000.0,0.07,N/A,9.40,N/A,1.61,N/A,1.26,12.75,N/A,1.99,0.07,59.00,91690000.0,3.90,8.60,82160000.0,Underperforms
45,2012-11-27 11:38:14,1353996494.0,aa,8.31,-75.74430823117338,1398.939941,23.86138387857845,-99.60569210975183,56.51,N/A,0.37,0.66,1.02,2.08,0.77,1.48,22.33,N/A,N/A,12.21,2.79,0.72,8.68,0.72,N/A,8.68,244000000.0,0.23,N/A,9.10,N/A,1.34,N/A,1.19,12.66,N/A,1.96,0.07,59.70,75970000.0,4.00,7.10,79680000.0,Underperforms
46,2013-01-22 17:52:37,1358857357.0,aa,9.16,-73.26328079392877,1492.560059,32.15045836598405,-105.41373915991282,53.49,51.23,0.41,0.73,0.81,2.36,0.87,0.96,22.22,N/A,N/A,10.66,1.43,0.70,8.22,0.70,N/A,8.22,191000000.0,0.18,N/A,1.50,N/A,1.74,N/A,1.30,12.30,N/A,1.98,0.07,59.70,68970000.0,4.60,6.50,72010000.0,Underperforms
47,2013-04-23 20:02:57,1366727577.0,aa,8.12,-76.29889083479277,1578.780029,39.78432776178932,-116.0832185965821,53.21,36.21,0.37,0.65,1.05,3.06,1.11,1.36,22.03,N/A,N/A,10.40,2.60,0.68,7.39,0.68,N/A,7.39,244000000.0,0.22,58.50,2.90,N/A,1.45,N/A,1.20,12.50,N/A,1.86,0.08,58.10,72710000.0,4.90,6.80,69110000.0,Underperforms
48,2013-04-26 20:55:15,1366989915.0,aa,8.27,-75.8610624635143,1582.23999,40.090670832757446,-115.95173329627175,53.21,36.92,0.38,0.67,1.05,3.06,1.11,1.36,22.03,N/A,N/A,10.88,2.87,0.70,7.55,0.70,N/A,7.55,244000000.0,0.22,58.50,2.90,N/A,1.45,N/A,1.20,12.50,N/A,1.86,0.08,58.10,88680000.0,4.50,8.30,72710000.0,Underperforms
49,2013-09-01 04:25:11,1377989711.0,aa,7.7,-77.52481027437244,1638.170044,45.04268748894899,-122.56749776332143,52.71,64.71,0.36,0.65,0.55,3.31,1.24,0.64,21.91,N/A,N/A,15.40,2.60,0.68,7.10,0.68,N/A,7.10,127000000.0,0.12,N/A,1.90,N/A,1.13,N/A,1.18,11.93,N/A,1.89,0.07,56.70,109640000.0,7.40,10.30,105150000.0,Underperforms
50,2003-12-07 10:36:10,1070773570.0,aapl,20.85,0.0,1069.719971,0.0,0.0,0.072,112.70,1.25,1.84,1.10,0.02,1.06,1.64,17.077,N/A,N/A,40.67,4.41,0.55,N/A,0.55,N/A,N/A,68000000.0,0.185,N/A,7.10,N/A,12.45,304000000.0,2.498,11.52,N/A,1.742,0.80,64.42,11990000.0,2.356,3.30,13610000.0,Underperforms
51,2004-02-03 07:33:34,1075773814.0,aapl,22.32,7.05035971223021,1136.030029,6.198823972409507,0.8515357398207035,0.07,60.16,1.23,1.92,2.03,1.63,2.08,3.26,18.379,N/A,N/A,38.24,4.02,0.57,34.82,0.57,N/A,34.82,137000000.0,0.371,6.20,8.10,N/A,12.99,302000000.0,2.531,11.74,N/A,1.749,0.83,62.30,14090000.0,1.968,3.85,11660000.0,outperform
52,2004-06-03 01:20:38,1086205838.0,aapl,28.92,38.705035971223026,1116.640015,4.3861987503269635,34.318837220896064,2.921,63.70,1.49,2.33,2.36,2.31,2.54,3.95,19.326,N/A,N/A,37.08,2.89,0.85,21.08,0.85,N/A,21.08,169000000.0,0.454,6.20,8.10,N/A,12.09,2.921,2.921,12.042,361000000.0,1.701,1.06,66.12,11710000.0,1.978,3.12,17190000.0,outperform
53,2004-08-10 02:02:44,1092083564.0,aapl,30.3,45.32374100719424,1079.040039,0.8712624100387102,44.45247859715553,2.917,54.40,1.51,2.38,2.76,3.00,3.09,4.78,20.197,N/A,N/A,34.43,2.65,0.86,17.9,0.86,N/A,17.9,211000000.0,0.557,6.20,8.10,N/A,12.8,2.917,2.917,12.493,361000000.0,1.744,1.19,64.33,13030000.0,1.386,3.40,12480000.0,outperform
54,2004-10-12 05:40:57,1097539857.0,aapl,38.59,85.08393285371703,1121.839966,4.8723026972448675,80.21163015647217,2.917,69.28,1.98,3.13,2.76,3.00,3.09,4.78,20.197,N/A,N/A,41.05,3.38,1.33,27.68,1.33,N/A,27.68,211000000.0,0.557,6.20,8.10,N/A,12.8,2.917,2.917,12.493,564000000.0,1.802,1.19,67.52,14960000.0,2.196,3.90,12800000.0,outperform
55,2004-12-04 14:16:51,1102150011.0,aapl,62.68,200.62350119904076,1191.369995,11.372137316112614,189.25136388292816,2.632,88.41,3.08,5.03,3.33,3.94,3.86,6.02,21.419,N/A,N/A,37.09,2.21,2.42,61.54,2.42,N/A,61.54,276000000.0,0.709,6.20,8.10,N/A,13.96,2.632,2.632,12.968,564000000.0,1.775,1.26,72.07,19400000.0,1.508,5.02,12350000.0,outperform
56,2005-01-26 15:16:47,1106732807.0,aapl,71.94,245.03597122302153,1174.069946,9.754887057259594,235.28108416576194,2.581,57.83,2.99,5.03,5.20,6.71,6.62,10.37,24.517,N/A,N/A,30.35,1.71,2.33,34.66,2.33,N/A,34.66,508000000.0,1.244,300.00,33.40,N/A,15.94,2.581,2.581,14.312,934000000.0,1.81,1.47,71.08,14380000.0,0.892,3.61,19400000.0,outperform
57,2005-02-04 03:07:08,1107466628.0,aapl,77.81,273.18944844124695,1203.030029,12.46214538514959,260.72730305609736,2.581,62.55,3.30,5.56,5.20,6.71,6.62,10.37,24.517,N/A,N/A,32.83,1.92,2.67,32.09,2.67,N/A,32.09,508000000.0,1.24,300.00,33.40,N/A,15.78,2.581,2.581,14.312,934000000.0,1.81,1.54,68.75,15590000.0,0.761,3.88,14380000.0,outperform
58,2005-03-01 10:36:03,1109653563.0,aapl,44.86,115.15587529976017,1210.410034,13.152046032054496,102.00382926770567,2.581,72.01,1.86,3.11,5.20,6.71,6.63,10.37,12.259,N/A,N/A,18.24,2.06,3.09,37.16,3.09,N/A,37.16,508000000.0,0.62,300.00,33.40,N/A,7.89,2.581,2.581,14.312,N/A,1.8,1.54,74.88,30650000.0,0.87,3.81,31180000.0,outperform
59,2005-12-17 11:55:53,1134800753.0,aapl,71.11,241.05515587529976,1272.73999,18.978800480859682,222.07635539444007,2.956,45.64,4.37,8.07,9.58,11.84,10.52,21.29,17.232,N/A,N/A,N/A,1.77,3.71,28.249,3.71,N/A,28.249,N/A,1.56,305.70,56.50,N/A,9.802,2.956,2.956,8.941,N/A,N/A,1.24,73.20,29370000.0,0.9,3.50,26240000.0,outperform
60,2006-01-25 09:43:52,1138162432.0,aapl,76.04,264.70023980815347,1264.680054,18.22533824602214,246.47490156213132,2.404,41.01,3.96,7.67,9.91,12.34,10.60,22.65,19.771,N/A,N/A,N/A,1.70,3.51,26.035,3.51,N/A,26.035,N/A,1.85,91.50,64.70,N/A,10.331,2.404,2.404,9.91,N/A,N/A,1.24,73.20,24860000.0,1.1,3.00,29370000.0,outperform
61,2006-02-03 13:49:59,1138954799.0,aapl,72.1,245.80335731414863,1264.030029,18.164572343017426,227.6387849711312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,outperform
62,2006-02-07 09:17:30,1139284050.0,aapl,67.3,222.78177458033568,1254.780029,17.299860058422713,205.48191452191296,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,outperform
63,2006-02-17 15:01:01,1140168661.0,aapl,70.21,236.73860911270975,1287.23999,20.33429541346761,216.40431369924215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,outperform
64,2007-02-17 21:52:03,1171729323.0,aapl,84.83,306.8585131894484,1455.300049,36.04495460990136,270.813558579547,N/A,30.74,3.55,6.53,11.74,14.63,11.85,24.77,24.308,N/A,N/A,N/A,1.32,2.96,17.819,2.96,N/A,17.819,N/A,2.76,77.70,23.80,N/A,13.771,N/A,2.271,13.052,N/A,2.4,0.12,68.80,25680000.0,0.7,3.00,24460000.0,outperform
65,2007-02-19 17:27:55,1171886275.0,aapl,84.83,306.8585131894484,1455.540039,36.067389453272156,270.79112373617625,N/A,30.74,3.55,6.53,11.74,14.63,11.85,24.77,24.308,N/A,N/A,N/A,1.31,2.96,17.819,2.96,N/A,17.819,N/A,2.76,77.70,23.80,N/A,13.771,N/A,2.271,13.052,N/A,2.4,0.12,68.80,25680000.0,0.7,3.00,24460000.0,outperform
66,2008-01-23 06:28:45,1201049925.0,aapl,155.64,646.4748201438848,1338.599976,25.135550638420302,621.3392695054645,N/A,39.59,5.89,9.69,14.56,18.37,12.95,28.52,27.766,N/A,N/A,N/A,1.43,N/A,N/A,N/A,N/A,N/A,N/A,3.93,66.80,28.50,N/A,17.573,N/A,2.361,16.659,N/A,2.04,0.69,67.10,21290000.0,0.6,2.40,20140000.0,outperform
67,2008-10-27 05:55:02,1225067102.0,aapl,96.38,362.2541966426858,848.919983,-20.64091481750975,382.89511146019555,N/A,17.99,2.69,4.15,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.86,1.88,9.059,1.88,N/A,9.059,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,2.91,0.70,66.80,22360000.0,0.6,2.50,25690000.0,outperform
68,2008-10-29 21:14:51,1225295091.0,aapl,104.55,401.4388489208632,930.090027,-13.052943553953714,414.4917924748169,N/A,19.51,2.73,4.22,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.90,1.98,9.523,1.98,N/A,9.523,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,2.91,0.70,66.80,22360000.0,0.6,2.50,25690000.0,outperform
69,2008-10-31 22:34:03,1225472643.0,aapl,107.59,416.01918465227817,968.75,-9.438916140418584,425.45810079269677,N/A,20.08,3.04,4.69,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,1.00,2.28,10.988,2.28,N/A,10.988,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,2.91,0.70,66.80,24200000.0,0.4,2.80,22360000.0,outperform
70,2008-12-03 23:41:54,1228327914.0,aapl,95.9,359.9520383693046,870.73999,-18.601127995580814,378.55316636488544,N/A,17.90,2.53,3.91,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.86,1.78,8.544,1.78,N/A,8.544,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,1.9,0.70,67.70,26760000.0,0.6,3.00,28080000.0,outperform
71,2008-12-07 14:27:24,1228640244.0,aapl,94.0,350.8393285371703,845.2199710000001,-20.986800853136533,371.8261293903068,N/A,17.54,2.50,3.86,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.87,1.82,8.745,1.82,N/A,8.745,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,1.9,0.70,67.70,26760000.0,0.6,3.00,28080000.0,outperform
72,2008-12-16 01:57:34,1229372854.0,aapl,94.75,354.43645083932853,913.179993,-14.633734271003904,369.07018511033243,N/A,17.68,2.69,4.15,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.95,1.93,9.307,1.93,N/A,9.307,N/A,5.36,25.70,27.00,N/A,27.569,N/A,2.462,23.674,N/A,1.9,0.70,68.10,21920000.0,0.4,2.50,26760000.0,outperform
73,2008-12-17 02:12:01,1229460121.0,aapl,95.43,357.6978417266187,904.419983,-15.45264110994147,373.1504828365602,N/A,17.81,2.59,4.00,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.92,1.84,8.852,1.84,N/A,8.852,N/A,5.36,25.70,27.00,N/A,27.55,N/A,2.462,23.674,N/A,1.9,0.70,68.10,21920000.0,0.4,2.50,26760000.0,outperform
74,2009-01-01 01:31:55,1230753715.0,aapl,85.35,309.3525179856115,869.419983,-18.724525430029573,328.07704341564107,N/A,15.93,2.36,3.64,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.84,1.61,7.738,1.61,N/A,7.738,N/A,5.36,25.70,27.00,N/A,27.55,N/A,2.462,23.674,N/A,1.9,0.70,68.00,21920000.0,0.4,2.50,26760000.0,outperform
75,2009-01-12 07:25:12,1231725312.0,aapl,90.58,334.4364508393285,870.26001,-18.645997682322417,353.0824485216509,N/A,16.91,2.54,3.92,14.88,19.32,12.08,27.19,36.841,N/A,N/A,N/A,0.92,1.73,8.303,1.73,N/A,8.303,N/A,5.36,25.70,27.00,N/A,27.55,N/A,2.462,23.674,N/A,1.87,0.70,68.00,21330000.0,0.6,2.40,21920000.0,outperform
76,2009-10-22 17:48:46,1256213926.0,aapl,204.211,879.4292565947243,1092.910034,2.1678629574730084,877.2613936372512,N/A,35.70,5.31,7.09,14.97,19.98,10.81,22.74,38.821,N/A,N/A,N/A,1.51,4.61,21.19,4.61,N/A,21.19,N/A,5.72,14.60,11.70,N/A,27.039,N/A,2.111,28.900999,N/A,1.49,0.67,72.10,15990000.0,0.9,1.80,15990000.0,outperform
77,2009-11-12 14:53:38,1258017818.0,aapl,204.096,878.8776978417266,1087.23999,1.637813584392737,877.2398842573339,N/A,32.45,5.01,6.57,15.61,20.96,10.25,23.35,40.914,N/A,N/A,N/A,1.47,4.37,19.146,4.37,N/A,19.146,N/A,6.289,46.60,25.00,N/A,26.051,N/A,1.881,30.931,N/A,1.5,0.67,71.80,15840000.0,1.80,1.80,15990000.0,outperform
78,2011-05-22 15:41:19,1306059079.0,aapl,335.22,1507.7697841726617,1343.599976,25.602962684147172,1482.1668214885146,N/A,15.97,3.60,5.12,22.36,29.02,20.88,38.78,95.33,N/A,N/A,11.77,0.66,3.21,10.50,3.21,N/A,10.50,N/A,20.99,94.80,82.70,N/A,31.61,0.00,1.93,66.49,N/A,1.14,0.65,70.80,13350000.0,0.80,1.50,11550000.0,outperform
79,2011-09-02 04:10:00,1314916800.0,aapl,381.03,1727.4820143884888,1173.969971,9.745541153405277,1717.7364732350834,N/A,15.07,3.56,5.14,23.53,30.43,22.25,41.99,108.95,N/A,N/A,11.86,0.63,3.27,10.24,3.27,N/A,10.24,N/A,25.28,124.70,82.00,N/A,30.63,0.00,1.75,74.81,N/A,1.08,0.65,70.80,12540000.0,0.50,1.40,11770000.0,outperform
80,2011-09-24 00:15:37,1316803537.0,aapl,404.3,1839.0887290167864,1166.76001,9.071536629281084,1830.0171923875052,N/A,15.99,3.71,5.37,23.53,30.43,22.25,41.99,108.95,N/A,N/A,12.44,0.65,3.43,10.73,3.43,N/A,10.73,N/A,25.28,124.70,82.00,N/A,30.63,0.00,1.75,74.81,N/A,1.07,0.65,70.80,15160000.0,0.60,N/A,12540000.0,outperform
81,2011-09-24 05:43:35,1316823215.0,aapl,404.3,1839.0887290167864,1166.76001,9.071536629281084,1830.0171923875052,N/A,15.99,3.71,5.37,23.53,30.43,22.25,41.99,108.95,N/A,N/A,12.44,0.65,3.45,10.80,3.45,N/A,10.80,N/A,25.28,124.70,82.00,N/A,30.63,0.00,1.75,74.81,N/A,1.07,0.65,70.80,15160000.0,0.60,N/A,12540000.0,outperform
82,2011-10-08 05:59:01,1318033741.0,aapl,369.8,1673.621103117506,1144.030029,6.946683245572502,1666.6744198719334,N/A,14.63,3.49,5.04,23.53,30.43,22.25,41.99,108.95,N/A,N/A,11.28,0.59,3.13,9.80,3.13,N/A,9.80,N/A,25.28,124.70,82.00,N/A,30.63,0.00,1.75,74.81,N/A,0.87,0.65,70.80,14330000.0,0.80,N/A,15160000.0,outperform
83,2011-10-14 06:15:31,1318553131.0,aapl,408.43,1858.8968824940046,1224.579956,14.47668447801654,1844.420198015988,N/A,16.16,3.72,5.38,23.53,30.43,22.25,41.99,108.95,N/A,N/A,12.41,0.63,3.49,10.92,3.49,N/A,10.92,N/A,25.28,124.70,82.00,N/A,30.63,0.00,1.75,74.81,N/A,0.87,0.65,70.80,11690000.0,0.60,N/A,14330000.0,outperform
84,2011-11-03 17:19:46,1320320986.0,aapl,399.21,1814.6762589928055,1261.150024,17.895342537266703,1796.7809164555388,N/A,14.42,3.41,4.82,23.95,31.22,22.05,41.67,117.12,N/A,N/A,10.35,0.57,3.17,9.64,3.17,N/A,9.64,N/A,27.68,53.70,39.00,N/A,27.93,0.00,1.61,82.45,N/A,0.89,0.65,70.80,12010000.0,0.50,N/A,11690000.0,outperform
85,2012-01-08 08:59:52,1325993392.0,aapl,422.4,1925.899280575539,1281.060059,19.756580575235418,1906.1427000003036,N/A,15.26,3.59,5.07,23.95,31.22,22.05,41.67,117.12,N/A,N/A,10.85,0.65,3.39,10.31,3.39,N/A,10.31,N/A,27.68,53.70,39.00,N/A,27.92,0.00,1.61,82.45,N/A,0.82,0.64,70.20,10590000.0,0.80,1.20,11620000.0,outperform
86,2012-05-15 15:13:11,1337074991.0,aapl,559.26,2582.302158273381,1330.660034,24.393305731785762,2557.908852541595,N/A,13.67,3.67,5.09,27.13,35.69,25.84,47.10,153.11,N/A,N/A,10.41,0.62,3.55,9.48,3.55,N/A,9.48,N/A,41.04,94.10,58.90,N/A,30.52,0.00,1.58,109.63,N/A,0.94,0.64,70.20,11380000.0,0.40,1.20,8090000.0,outperform
87,2012-09-23 15:53:29,1348395809.0,aapl,700.09,3257.745803357314,1460.26001,36.50862371344846,3221.2371796438656,N/A,16.45,4.40,5.86,26.97,35.62,24.57,44.32,159.61,N/A,N/A,13.22,0.69,4.22,11.26,4.22,N/A,11.26,N/A,42.55,20.70,22.60,N/A,29.50,0.00,1.57,119.22,N/A,0.88,0.05,68.70,13590000.0,1.00,1.50,13280000.0,outperform
88,2012-10-11 20:20:07,1349967007.0,aapl,628.1,2912.4700239808153,1432.839966,33.945331941456296,2878.524692039359,N/A,14.76,4.04,5.38,26.97,35.62,24.57,44.32,159.61,N/A,N/A,11.75,0.62,3.82,10.18,3.82,N/A,10.18,N/A,42.55,20.70,22.60,N/A,29.50,0.00,1.57,119.22,N/A,0.86,0.05,68.00,15120000.0,0.90,1.60,14520000.0,outperform
89,2012-10-21 05:19:34,1350776974.0,aapl,609.84,2824.892086330935,1457.339966,36.23565096551797,2788.656435365417,N/A,14.33,3.99,5.31,26.97,35.62,24.57,44.32,159.61,N/A,N/A,11.45,0.62,3.66,9.75,3.66,N/A,9.75,N/A,42.55,20.70,22.60,N/A,29.50,0.00,1.57,119.22,N/A,0.86,0.05,68.00,15120000.0,0.90,1.60,14520000.0,outperform
90,2013-01-20 19:31:49,1358690509.0,aapl,500.0,2298.081534772182,1480.939941,38.44183348428859,2259.6397012878933,N/A,11.33,3.02,3.99,26.67,35.30,23.61,42.84,167.42,N/A,N/A,8.79,0.50,2.82,7.54,2.82,N/A,7.54,N/A,44.15,24.20,27.20,N/A,30.97,0.00,1.50,125.86,N/A,0.93,0.05,68.00,17860000.0,0.80,1.90,19130000.0,outperform
91,2013-04-23 03:01:29,1366666289.0,aapl,398.67,1812.0863309352515,1578.780029,47.588160621524004,1764.4981703137275,N/A,9.04,2.23,2.88,25.35,33.46,20.58,38.41,175.80,N/A,N/A,8.13,0.43,1.99,5.52,1.99,N/A,5.52,N/A,44.11,0.10,17.70,N/A,42.40,0.00,1.54,135.62,N/A,0.66,0.03,64.10,20010000.0,1.20,2.10,20500000.0,outperform
